,Country,Utility,Document_link,Date_start,Date_end,$local,Component,Unit,Charge,Tariff_code
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo hasta 0-150,$/mes,,Tarifa 1 -R1 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 0-150,$/kWh,,Tarifa 1 -R1 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo hasta 0-150,$/mes,18.76,Tarifa 1 -R1 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 0-150,$/kWh,0.931,Tarifa 1 -R1 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo hasta 0-150,$/mes,,Tarifa 1 -R1 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 0-150,$/kWh,,Tarifa 1 -R1 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo hasta 0-150,$/mes,,Tarifa 1 -R1 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 0-150,$/kWh,,Tarifa 1 -R1 Ahorro > 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 151-325,$/mes,31.74,Tarifa 1 -R2 Sin ahorro
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 151-325,$/kWh,0.908,Tarifa 1 -R2 Sin ahorro
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 151-325,$/mes,,Tarifa 1 -R2 10% <= ahorro <= 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 151-325,$/kWh,,Tarifa 1 -R2 10% <= ahorro <= 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 151-325,$/mes,,Tarifa 1 -R2 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 151-325,$/kWh,,Tarifa 1 -R2 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 151-325,$/mes,35.32,Tarifa 1 -R2 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 151-325,$/kWh,0.931,Tarifa 1 -R2 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 151-325,$/mes,,Tarifa 1 -R2 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 151-325,$/kWh,,Tarifa 1 -R2 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 151-325,$/mes,,Tarifa 1 -R2 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 151-325,$/kWh,,Tarifa 1 -R2 Ahorro > 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 326-400,$/bim,54.56,Tarifa 1 -R3 Sin ahorro
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 326-400,$/kWh,0.941,Tarifa 1 -R3 Sin ahorro
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 326-400,$/bim,,Tarifa 1 -R3 10% <= ahorro <= 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 326-400,$/kWh,,Tarifa 1 -R3 10% <= ahorro <= 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 326-400,$/bim,,Tarifa 1 -R3 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 326-400,$/kWh,,Tarifa 1 -R3 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 326-400,$/bim,60.71,Tarifa 1 -R3 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 326-400,$/kWh,0.969,Tarifa 1 -R3 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 326-400,$/bim,,Tarifa 1 -R3 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 326-400,$/kWh,,Tarifa 1 -R3 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 326-400,$/bim,,Tarifa 1 -R3 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 326-400,$/kWh,,Tarifa 1 -R3 Ahorro > 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 401-450,$/bim,64.48,Tarifa 1 -R4 Sin ahorro
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 401-450,$/kWh,0.99,Tarifa 1 -R4 Sin ahorro
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 401-450,$/bim,,Tarifa 1 -R4 10% <= ahorro <= 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 401-450,$/kWh,,Tarifa 1 -R4 10% <= ahorro <= 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 401-450,$/bim,,Tarifa 1 -R4 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 401-450,$/kWh,,Tarifa 1 -R4 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 401-450,$/bim,71.74,Tarifa 1 -R4 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 401-450,$/kWh,1.025,Tarifa 1 -R4 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 401-450,$/bim,,Tarifa 1 -R4 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 401-450,$/kWh,,Tarifa 1 -R4 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 401-450,$/bim,,Tarifa 1 -R4 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 401-450,$/kWh,,Tarifa 1 -R4 Ahorro > 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 451-500,$/bim,99.2,Tarifa 1 -R5 Sin ahorro
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 451-500,$/kWh,1.04,Tarifa 1 -R5 Sin ahorro
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 451-500,$/bim,,Tarifa 1 -R5 10% <= ahorro <= 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 451-500,$/kWh,,Tarifa 1 -R5 10% <= ahorro <= 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 451-500,$/bim,,Tarifa 1 -R5 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 451-500,$/kWh,,Tarifa 1 -R5 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 451-500,$/bim,110.38,Tarifa 1 -R5 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 451-500,$/kWh,1.081,Tarifa 1 -R5 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 451-500,$/bim,,Tarifa 1 -R5 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 451-500,$/kWh,,Tarifa 1 -R5 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 451-500,$/bim,,Tarifa 1 -R5 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 451-500,$/kWh,,Tarifa 1 -R5 Ahorro > 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 501-600,$/bim,198.4,Tarifa 1 -R6 Sin ahorro
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 501-600,$/kWh,1.073,Tarifa 1 -R6 Sin ahorro
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 501-600,$/bim,,Tarifa 1 -R6 10% <= ahorro <= 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 501-600,$/kWh,,Tarifa 1 -R6 10% <= ahorro <= 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 501-600,$/bim,,Tarifa 1 -R6 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 501-600,$/kWh,,Tarifa 1 -R6 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 501-600,$/bim,220.75,Tarifa 1 -R6 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 501-600,$/kWh,1.119,Tarifa 1 -R6 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 501-600,$/bim,,Tarifa 1 -R6 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 501-600,$/kWh,,Tarifa 1 -R6 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 501-600,$/bim,,Tarifa 1 -R6 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 501-600,$/kWh,,Tarifa 1 -R6 Ahorro > 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 601-700,$/bim,390.1,Tarifa 1 -R7 Sin ahorro
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 601-700,$/kWh,1.089,Tarifa 1 -R7 Sin ahorro
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 601-700,$/bim,,Tarifa 1 -R7 10% <= ahorro <= 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 601-700,$/kWh,,Tarifa 1 -R7 10% <= ahorro <= 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 601-700,$/bim,,Tarifa 1 -R7 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 601-700,$/kWh,,Tarifa 1 -R7 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 601-700,$/bim,443.59,Tarifa 1 -R7 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 601-700,$/kWh,1.138,Tarifa 1 -R7 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 601-700,$/bim,,Tarifa 1 -R7 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 601-700,$/kWh,,Tarifa 1 -R7 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 601-700,$/bim,,Tarifa 1 -R7 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 601-700,$/kWh,,Tarifa 1 -R7 Ahorro > 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 701-1400,$/bim,480.15,Tarifa 1 -R8 Sin ahorro
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 701-1400,$/kWh,1.089,Tarifa 1 -R8 Sin ahorro
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 701-1400,$/bim,,Tarifa 1 -R8 10% <= ahorro <= 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 701-1400,$/kWh,,Tarifa 1 -R8 10% <= ahorro <= 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 701-1400,$/bim,,Tarifa 1 -R8 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 701-1400,$/kWh,,Tarifa 1 -R8 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 701-1400,$/bim,545.96,Tarifa 1 -R8 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 701-1400,$/kWh,1.138,Tarifa 1 -R8 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 701-1400,$/bim,,Tarifa 1 -R8 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 701-1400,$/kWh,,Tarifa 1 -R8 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo 701-1400,$/bim,,Tarifa 1 -R8 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable 701-1400,$/kWh,,Tarifa 1 -R8 Ahorro > 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo + 1400,$/bim,780.23,Tarifa 1 -R9 Sin ahorro
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable + 1400,$/kWh,1.089,Tarifa 1 -R9 Sin ahorro
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo + 1400,$/bim,,Tarifa 1 -R9 10% <= ahorro <= 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable + 1400,$/kWh,,Tarifa 1 -R9 10% <= ahorro <= 20%
1,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo + 1400,$/bim,,Tarifa 1 -R9 Ahorro > 20%
2,Argentina,EDENOR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable + 1400,$/kWh,,Tarifa 1 -R9 Ahorro > 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo + 1400,$/bim,887.19,Tarifa 1 -R9 Sin ahorro
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable + 1400,$/kWh,1.138,Tarifa 1 -R9 Sin ahorro
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo + 1400,$/bim,,Tarifa 1 -R9 10% <= ahorro <= 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable + 1400,$/kWh,,Tarifa 1 -R9 10% <= ahorro <= 20%
1,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Fijo + 1400,$/bim,,Tarifa 1 -R9 Ahorro > 20%
2,Argentina,EDESUR,https://www.enre.gov.ar/web/Tarifasd.nsf/todoscuadros/0A852DD6B52020210325823B005E0586?opendocument,2017-08-01,2017-08-31,ARS,Cargo Variable + 1400,$/kWh,,Tarifa 1 -R9 Ahorro > 20%
